,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
391,1990,https://recalls-rappels.canada.ca/en/alert-recall/assi-brand-fish-paste-products-recalled-due-undeclared-egg,Assi brand fish paste products recalled due to undeclared egg,"Assi brand fish paste products recalled due to undeclared egg      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			March 18, 2016				
		 
			Type of…",2016-03-18,Allergen - Egg,Retail,Korea Food Trading Ltd.,"Ontario, Quebec",Class 1
392,1991,https://recalls-rappels.canada.ca/en/alert-recall/yilin-brand-products-recalled-due-undeclared-sulphites,Yilin brand products recalled due to undeclared sulphites,"Yilin brand products recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
March 18, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-03-18,Allergen - Sulphites,Retail,Allied Pioneers Enterprises (Canada) Group,British Columbia,Class 2
393,1992,https://recalls-rappels.canada.ca/en/alert-recall/original-gianetto-s-dip-recalled-due-undeclared-egg-milk-and-mustard,"The Original Gianetto's Dip recalled due to undeclared egg, milk, and mustard","The Original Gianetto's Dip recalled due to undeclared egg, milk, and mustard      
       
  
                        
             
Starting date:
March 17, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-03-17,"Allergen - Egg, Allergen - Milk, Allergen - Mustard",Retail,The Original Gianetto's Dip Company,Ontario,Class 1
394,1993,https://recalls-rappels.canada.ca/en/alert-recall/jameedna-zaman-brand-soup-starter-soup-base-and-kasih-brand-halva-recalled-due,Jameedna Zaman brand Soup Starter Soup Base and Kasih brand Halva recalled due to undeclared milk and sesame,"Jameedna Zaman brand Soup Starter Soup Base and Kasih brand Halva recalled due to undeclared milk and sesame      
       
  
                        
             
Starting date:
March 17, 2016
Type of communication:
Recall
Alert…",2016-03-17,"Allergen - Milk, Allergen - Sesame Seeds",Retail,Salem Brothers,National,Class 1
395,1994,https://recalls-rappels.canada.ca/en/alert-recall/yilin-brand-sweet-potato-strips-recalled-due-undeclared-sulphites,Yilin brand Sweet Potato Strips recalled due to undeclared sulphites,"Yilin brand Sweet Potato Strips recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
March 17, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2016-03-17,Allergen - Sulphites,Retail,Allied Pioneers Enterprises (Canada) Group,British Columbia,Class 2
396,1995,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-brand-fish-products-recalled-due-undeclared-egg,Mannarich Food brand fish products recalled due to undeclared egg,"Mannarich Food brand fish products recalled due to undeclared egg      
       
  
                        
             
Starting date:
March 16, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-03-16,Allergen - Egg,Retail,Mannarich Food Inc.,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Newfoundland and Labrador",Class 2
397,1996,https://recalls-rappels.canada.ca/en/alert-recall/beatrice-brand-chocolate-partly-skimmed-milk-1-mf-recalled-due-presence-sanitizer,Beatrice brand Chocolate Partly Skimmed Milk 1% M.F. recalled due to presence of sanitizer,"Beatrice brand Chocolate Partly Skimmed Milk 1% M.F. recalled due to presence of sanitizer      
       
  
                        
             
Starting date:
March 11, 2016
Type of communication:
Recall
Alert sub-type:…",2016-03-11,Chemical,Retail,Parmalat Canada Inc.,"Ontario, Quebec",Class 3
398,1997,https://recalls-rappels.canada.ca/en/alert-recall/crown-brand-imitation-crab-sticks-recalled-due-undeclared-egg,Crown brand Imitation Crab Sticks recalled due to undeclared egg,"Crown brand Imitation Crab Sticks recalled due to undeclared egg      
       
  
                        
             
Starting date:
March 11, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-03-11,Allergen - Egg,Retail,Ocean Packers Inc.,"Ontario, Possibly National",Class 1
399,1998,https://recalls-rappels.canada.ca/en/alert-recall/rich-s-brand-new-york-style-chocolate-iced-eclairs-recalled-due-pieces-plastic,Rich's brand New York Style Chocolate Iced Eclairs recalled due to pieces of plastic,"Rich's brand New York Style Chocolate Iced Eclairs recalled due to pieces of plastic      
       
  
                        
             
Starting date:
March 11, 2016
Type of communication:
Recall
Alert sub-type:…",2016-03-11,Extraneous Material,Retail,Rich Products of Canada Ltd.,National,Class 3
400,1999,https://recalls-rappels.canada.ca/en/alert-recall/wonderful-brand-pistachios-recalled-due-salmonella,Wonderful brand pistachios recalled due to Salmonella,"Wonderful brand pistachios recalled due to Salmonella      
       
  
                        
             
Starting date:
March 10, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2016-03-10,Microbiological - Salmonella,Retail,"Burnac Produce, Loblaw Companies Limited, Metro Inc., Metro Ontario Inc., Overwaitea Food Group LP, Sobeys Inc., Van Whole Produce, Walmart Canada Corp., Westcoast Produce Wholesalers Ltd.",National,Class 1
401,2000,https://recalls-rappels.canada.ca/en/alert-recall/ruiz-foods-brand-cheesy-pepper-jack-wrapped-battered-flour-tortilla-recalled-due,Ruiz Foods brand Cheesy Pepper Jack Wrapped in a Battered Flour Tortilla recalled due to pieces of plastic,"Ruiz Foods brand Cheesy Pepper Jack Wrapped in a Battered Flour Tortilla recalled due to pieces of plastic      
       
  
                        
             
Starting date:
March 10, 2016
Type of communication:
Recall
Alert…",2016-03-10,Extraneous Material,"Retail, Hotel/Restaurant/Institutional",Inform Food Brokerage Inc.,National,Class 2
402,2001,https://recalls-rappels.canada.ca/en/alert-recall/bunking-bakery-brand-products-recalled-due-undeclared-milk-soy-sulphites-and-wheat,"Bunking Bakery brand products recalled due to undeclared milk, soy, sulphites and wheat","Bunking Bakery brand products recalled due to undeclared milk, soy, sulphites and wheat      
       
  
                        
             
Starting date:
March 10, 2016
Type of communication:
Recall
Alert sub-type:…",2016-03-10,"Allergen - Milk, Allergen - Soy, Allergen - Sulphites, Allergen - Wheat",Retail,501371 Ontario Ltd. (Bun King Bakeries Ltd.),Ontario,Class 2
403,2002,https://recalls-rappels.canada.ca/en/alert-recall/certain-delissio-brand-frozen-pizzas-may-be-unsafe-due-potential-presence-pieces-glass,Certain Delissio brand frozen pizzas may be unsafe due to the potential presence of pieces of glass,"Certain Delissio brand frozen pizzas may be unsafe due to the potential presence of pieces of glass      
       
  
                        
             
Starting date:
March 10, 2016
Type of communication:
Recall
Alert sub-type…",2016-03-10,Extraneous Material,Retail,Nestle Canada Inc.,National,Class 2
404,2003,https://recalls-rappels.canada.ca/en/alert-recall/trader-joe-s-brand-pistachios-recalled-due-salmonella,Trader Joe's brand pistachios recalled due to Salmonella,"Trader Joe's brand pistachios recalled due to Salmonella      
       
  
                        
             
Starting date:
March 10, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2016-03-10,Microbiological - Salmonella,Retail,Transilvania Trading (Pirate Joe's),British Columbia,Class 1
405,2004,https://recalls-rappels.canada.ca/en/alert-recall/felsina-brand-organic-raw-cane-sugar-recalled-due-pieces-metal,La Felsina brand Organic Raw Cane Sugar recalled due to pieces of metal,"La Felsina brand Organic Raw Cane Sugar recalled due to pieces of metal      
       
  
                        
             
Starting date:
March 9, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-03-09,Extraneous Material,Hotel/Restaurant/Institutional,Redpath Sugar Ltd.,"Nova Scotia, Ontario, Quebec",Class 3
406,2005,https://recalls-rappels.canada.ca/en/alert-recall/mr-christie-s-brand-social-tea-biscuits-recalled-due-pieces-metal,Mr. Christie's brand Social Tea Biscuits recalled due to pieces of metal,"Mr. Christie's brand Social Tea Biscuits recalled due to pieces of metal      
       
  
                        
             
Starting date:
March 9, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-03-09,Extraneous Material,Retail,Mondelez Canada Inc.,"Alberta, British Columbia, Manitoba, Quebec, Saskatchewan",Class 3
407,2006,https://recalls-rappels.canada.ca/en/alert-recall/dry-blends-recalled-ed-foods-inc-due-pieces-metal,Dry blends recalled by ED Foods Inc. due to pieces of metal,"Dry blends recalled by ED Foods Inc. due to pieces of metal      
       
  
                        
             
Starting date:
March 9, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2016-03-09,Extraneous Material,Hotel/Restaurant/Institutional,ED Foods Inc.,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 3
408,2007,https://recalls-rappels.canada.ca/en/alert-recall/tim-hortons-brand-chicken-noodle-soup-mix-and-trio-brand-brown-gravy-mix-recalled-due,Tim Hortons brand Chicken Noodle Soup Mix and Trio brand Brown Gravy mix recalled due to pieces of metal,"Tim Hortons brand Chicken Noodle Soup Mix and Trio brand Brown Gravy mix recalled due to pieces of metal      
       
  
                        
             
Starting date:
March 9, 2016
Type of communication:
Recall
Alert sub-…",2016-03-09,Extraneous Material,Hotel/Restaurant/Institutional,Nestle Canada Inc.,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 3
409,2008,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-mannarich-food-stop-and-ocean-chinese-food-products-brand-fish-products,"Mannarich Food, Mannarich Food Stop and Ocean Chinese Food Products brand fish products recalled due to undeclared egg and wheat","Mannarich Food, Mannarich Food Stop and Ocean Chinese Food Products brand fish products recalled due to undeclared egg and wheat      
       
  
                        
             
Starting date:
March 4, 2016
Type of…",2016-03-04,"Allergen - Egg, Allergen - Wheat",Retail,Mannarich Food Inc.,National,Class 1
410,2009,https://recalls-rappels.canada.ca/en/alert-recall/happy-planet-brand-chocolate-banana-protein-smoothie-recalled-due-undeclared-cashew,Happy Planet brand Chocolate banana protein smoothie recalled due to undeclared cashew,"Happy Planet brand Chocolate banana protein smoothie recalled due to undeclared cashew      
       
  
                        
             
Starting date:
March 4, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-03-04,Allergen - Tree Nut,Retail,Happy Planet Foods Inc.,National,Class 1
411,2010,https://recalls-rappels.canada.ca/en/alert-recall/wu-hsing-brand-white-pepper-salt-recalled-due-undeclared-gluten,Wu Hsing brand White Pepper Salt recalled due to undeclared gluten,"Wu Hsing brand White Pepper Salt recalled due to undeclared gluten      
       
  
                        
             
Starting date:
March 3, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-03-03,Allergen - Gluten,Retail,Merilin Trading Co.,"Ontario, Quebec",Class 2
412,2011,https://recalls-rappels.canada.ca/en/alert-recall/char-crust-brand-dry-rub-seasonings-recalled-due-undeclared-mustard,Char Crust brand Dry Rub Seasonings recalled due to undeclared mustard,"Char Crust brand Dry Rub Seasonings recalled due to undeclared mustard      
       
  
                        
             
Starting date:
February 26, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-02-26,Allergen - Mustard,Retail,"Anchor Foods Inc., Elite International Foods Inc., Great Culinary Adventures Inc.","Alberta, British Columbia, Manitoba, Ontario, Possibly National, Saskatchewan",Class 1
413,2012,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-and-parker-lee-brand-fish-products-recalled-due-undeclared-crab-egg,"Mannarich Food and Parker Lee brand fish products recalled due to undeclared crab, egg, lobster, milk, soy and wheat","Mannarich Food and Parker Lee brand fish products recalled due to undeclared crab, egg, lobster, milk, soy and wheat      
       
  
                        
             
Starting date:
February 26, 2016
Type of communication:…",2016-02-26,"Allergen - Crustacean/Shellfish, Allergen - Egg, Allergen - Milk, Allergen - Soy, Allergen - Wheat",Retail,Mannarich Food Inc.,"British Columbia, Manitoba, Newfoundland and Labrador, Nova Scotia, Ontario, Possibly National, Quebec",Class 1
414,2013,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-and-parker-lee-brand-fish-products-recalled-due-undeclared-egg-and-milk,Mannarich Food and Parker Lee brand fish products recalled due to undeclared egg and milk,"Mannarich Food and Parker Lee brand fish products recalled due to undeclared egg and milk      
       
  
                        
             
Starting date:
February 24, 2016
Type of communication:
Recall
Alert sub-type:…",2016-02-24,"Allergen - Egg, Allergen - Milk",Retail,Mannarich Food Inc.,"Manitoba, New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Possibly National, Quebec",Class 1
415,2014,https://recalls-rappels.canada.ca/en/alert-recall/gfs-brand-shredded-cheddar-and-monterey-jack-cheese-blend-recalled-due-presence,GFS brand Shredded Cheddar and Monterey Jack Cheese Blend recalled due to presence of plastic,"GFS brand Shredded Cheddar and Monterey Jack Cheese Blend recalled due to presence of plastic      
       
  
                        
             
Starting date:
February 23, 2016
Type of communication:
Recall
Alert sub-type:…",2016-02-23,Extraneous Material,Hotel/Restaurant/Institutional,Parmalat Canada Inc.,British Columbia,Class 2
416,2015,https://recalls-rappels.canada.ca/en/alert-recall/ka-xing-brand-noodle-products-recalled-due-presence-mold-and-insects,Ka Xing brand noodle products recalled due to presence of mold and insects,"Ka Xing brand noodle products recalled due to presence of mold and insects      
       
  
                        
             
Starting date:
February 23, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-02-23,"Extraneous Material, Microbiological - Non harmful (Quality/Spoilage)",Retail,Stars Trading Co.  Ltd.,"Alberta, British Columbia, Manitoba",Class 3
417,2016,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-and-parker-lee-brand-fish-products-recalled-due-undeclared-egg,Mannarich Food and Parker Lee brand fish products recalled due to undeclared egg,"Mannarich Food and Parker Lee brand fish products recalled due to undeclared egg      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			February 20, 2016…",2016-02-20,Allergen - Egg,Retail,Mannarich Food Inc.,"Manitoba, New Brunswick, Nova Scotia, Ontario, Possibly National, Quebec",Class 1
418,2017,https://recalls-rappels.canada.ca/en/alert-recall/various-pork-containing-prepared-meals-sold-dashing-dishes-calgary-alberta-recalled,"Various pork-containing prepared meals sold by Dashing Dishes in Calgary, Alberta recalled due to possible E. coli O157:H7 contamination","Various pork-containing prepared meals sold by Dashing Dishes in Calgary, Alberta recalled due to possible E. coli O157:H7 contamination…",2016-02-19,Class 1,10421,Alberta,Retail,Canadian Food Inspection Agency
422,2018,https://recalls-rappels.canada.ca/en/alert-recall/losos-brand-fish-products-recalled-due-container-integrity-issues,Losos brand fish products recalled due to container integrity issues,"Losos brand fish products recalled due to container integrity issues      
       
  
                        
             
Starting date:
February 19, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-02-19,Microbiological - Other,Retail,Polish Trade Centre,"Alberta, British Columbia, Ontario, Possibly National, Quebec",Class 3
423,2019,https://recalls-rappels.canada.ca/en/alert-recall/wang-korea-brand-imitation-crab-sticks-recalled-due-undeclared-egg,Wang Korea brand Imitation Crab Sticks recalled due to undeclared egg,"Wang Korea brand Imitation Crab Sticks recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 19, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2016-02-19,Allergen - Egg,Retail,"Pan Asia Food Co., Redfrog Enterprises Ltd.",National,Class 1
424,2020,https://recalls-rappels.canada.ca/en/alert-recall/calbee-brand-harvest-snaps-snapea-crisps-recalled-due-undeclared-milk,Calbee brand Harvest Snaps Snapea Crisps recalled due to undeclared milk,"Calbee brand Harvest Snaps Snapea Crisps recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 19, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-02-19,Allergen - Milk,Retail,Costco Wholesale Canada Inc.,"Alberta, Manitoba, Saskatchewan",Class 3
425,2021,https://recalls-rappels.canada.ca/en/alert-recall/premier-spices-herbs-brand-mace-ground-recalled-due-presence-gluten,Premier Spices & Herbs brand Mace Ground recalled due to presence of gluten,"Premier Spices & Herbs brand Mace Ground recalled due to presence of gluten      
       
  
                        
             
Starting date:
February 18, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-02-18,Allergen - Gluten,"Retail, Hotel/Restaurant/Institutional",Premier Ingredients,Quebec,Class 2
426,2022,https://recalls-rappels.canada.ca/en/alert-recall/annie-s-brand-bunny-grahams-recalled-due-rancidity,Annie's brand Bunny Grahams recalled due to rancidity,"Annie's brand Bunny Grahams recalled due to rancidity      
       
  
                        
             
Starting date:
February 18, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other…",2016-02-18,Other,Retail,General Mills Canada Corporation,National,Class 3
427,2024,https://recalls-rappels.canada.ca/en/alert-recall/del-monte-and-sysco-imperial-fresh-brand-cantaloupes-distributed-freshpoint-vancouver,"Del Monte and Sysco Imperial Fresh brand cantaloupes distributed by Freshpoint Vancouver, Ltd. recalled due to Salmonella","Del Monte and Sysco Imperial Fresh brand cantaloupes distributed by Freshpoint Vancouver, Ltd. recalled due to Salmonella      
       
  
                        
             
Starting date:
February 18, 2016
Type of…",2016-02-18,Microbiological - Salmonella,Retail,Freshpoint Vancouver Ltd.,"Alberta, British Columbia, Manitoba, Possibly National",Class 2
428,2025,https://recalls-rappels.canada.ca/en/alert-recall/wilderness-family-naturals-brand-coconut-milk-powder-and-coconut-chia-pudding-mix,Wilderness Family Naturals brand Coconut Milk Powder and Coconut Chia Pudding Mix recalled due to undeclared milk,"Wilderness Family Naturals brand Coconut Milk Powder and Coconut Chia Pudding Mix recalled due to undeclared milk      
       
  
                        
             
Starting date:
February 17, 2016
Type of communication:…",2016-02-17,Allergen - Milk,Retail,Ecotrends Ecologics,National,Class 1
429,2026,https://recalls-rappels.canada.ca/en/alert-recall/organic-traditions-brand-sprouted-flax-seed-powder-and-sprouted-chia-flax-seed-1,Organic Traditions brand Sprouted Flax Seed Powder and Sprouted Chia & Flax Seed Powder recalled due to Salmonella,"Organic Traditions brand Sprouted Flax Seed Powder and Sprouted Chia & Flax Seed Powder recalled due to Salmonella      
       
  
                        
             
Starting date:
February 17, 2016
Type of communication:…",2016-02-17,Microbiological - Salmonella,Retail,Advantage Health Matters,National,Class 2
433,2027,https://recalls-rappels.canada.ca/en/alert-recall/raw-pork-and-pork-organ-products-sold-various-distributors-and-retailers-alberta-0,Raw pork and pork organ products sold by various distributors and retailers in Alberta recalled due to possible E. coli O157:H7 contamination,Raw pork and pork organ products sold by various distributors and retailers in Alberta recalled due to possible E. coli O157:H7 contamination…,2016-02-17,Class 1,10419,Alberta,Retail,Canadian Food Inspection Agency
437,2029,https://recalls-rappels.canada.ca/en/alert-recall/ingredion-corn-starch-products-recalled-due-presence-metal,Ingredion corn starch products recalled due to presence of metal,"Ingredion corn starch products recalled due to presence of metal      
       
  
                        
             
Starting date:
February 16, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-02-16,Extraneous Material,Hotel/Restaurant/Institutional,Ingredion Canada Corporation,"Alberta, British Columbia, Ontario, Quebec",Class 3
438,2030,https://recalls-rappels.canada.ca/en/alert-recall/specific-lots-nestle-brand-good-start-2-concentrated-liquid-infant-formula-recalled,Specific Lots of Nestlé brand Good Start 2 Concentrated Liquid Infant Formula recalled due to potentially reduced bioavailability of nutrients,"Specific Lots of Nestlé brand Good Start 2 Concentrated Liquid Infant Formula recalled due to potentially reduced bioavailability of nutrients      
       
  
                        
             
Starting date:
February 14, 2016…",2016-02-14,Other,Retail,Nestle Canada Inc.,National,Class 2
439,2031,https://recalls-rappels.canada.ca/en/alert-recall/sura-brand-smoked-fish-ham-sushi-and-wang-korea-brand-imitation-crab-sticks-recalled,Sura brand Smoked Fish Ham for Sushi and Wang Korea brand Imitation Crab Sticks recalled due to undeclared egg,"Sura brand Smoked Fish Ham for Sushi and Wang Korea brand Imitation Crab Sticks recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 12, 2016
Type of communication:
Recall…",2016-02-12,Allergen - Egg,Retail,Pan Asia Food Co. Ltd.,"Manitoba, Nova Scotia, Ontario, Quebec",Class 2
440,2032,https://recalls-rappels.canada.ca/en/alert-recall/wu-hsing-brand-white-pepper-powder-recalled-due-undeclared-gluten,Wu Hsing brand White Pepper Powder recalled due to undeclared gluten,"Wu Hsing brand White Pepper Powder recalled due to undeclared gluten      
       
  
                        
             
Starting date:
February 12, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-02-12,Allergen - Gluten,Retail,Merilin International Trading Inc.,"Prince Edward Island, Ontario, Quebec",Class 2
441,2033,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-brand-fuzhou-fish-balls-and-parker-lee-brand-noodle-products-recalled,Mannarich Food brand Fuzhou Fish Balls and Parker Lee brand noodle products recalled due to undeclared egg,"Mannarich Food brand Fuzhou Fish Balls and Parker Lee brand noodle products recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 12, 2016
Type of communication:
Recall
Alert…",2016-02-12,Allergen - Egg,Retail,Mannarich Food Inc.,"Manitoba, Nova Scotia, Ontario, Possibly National, Quebec",Class 1
445,2034,https://recalls-rappels.canada.ca/en/alert-recall/surasang-brand-seafood-pancake-vermicelli-recalled-due-undeclared-egg,Surasang brand Seafood Pancake with Vermicelli recalled due to undeclared egg,"Surasang brand Seafood Pancake with Vermicelli recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 12, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-02-12,Allergen - Egg,Retail,Redfrog Enterprises Ltd.,British Columbia,Class 2
446,2037,https://recalls-rappels.canada.ca/en/alert-recall/tout-naturel-brand-natural-flavour-organic-popping-corn-recalled-due-presence-insects,Tout Naturel brand Natural Flavour Organic Popping Corn recalled due to presence of insects,"Tout Naturel brand Natural Flavour Organic Popping Corn recalled due to presence of insects      
       
  
                        
             
Starting date:
February 9, 2016
Type of communication:
Recall
Alert sub-type:…",2016-02-09,Extraneous Material,Retail,Tree of Life Canada,"Alberta, British Columbia, Manitoba, Ontario, Quebec, Saskatchewan",Class 3
447,2038,https://recalls-rappels.canada.ca/en/alert-recall/cadet-compliments-gfs-lafleur-olymel-and-super-prince-brand-cooked-ham-recalled-due,"Cadet, Compliments, GFS, Lafleur, Olymel and Super Prince brand Cooked Ham recalled due to spoilage","Cadet, Compliments, GFS, Lafleur, Olymel and Super Prince brand Cooked Ham recalled due to spoilage      
       
  
                        
             
Starting date:
February 9, 2016
Type of communication:
Recall
Alert sub-…",2016-02-09,Other,"Retail, Hotel/Restaurant/Institutional",Supraliment S.E.C.,National,Class 3
448,2040,https://recalls-rappels.canada.ca/en/alert-recall/bristol-brand-flakes-chicken-recalled-due-presence-bone-fragments,Bristol brand Flakes of Chicken recalled due to presence of bone fragments,"Bristol brand Flakes of Chicken recalled due to presence of bone fragments      
       
  
                        
             
Starting date:
February 8, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-02-08,Extraneous Material,Retail,Giant Tiger Wholesale Ltd.,"Prince Edward Island, New Brunswick, Nova Scotia, Ontario, Quebec",Class 3
449,2041,https://recalls-rappels.canada.ca/en/alert-recall/surasang-and-sura-brand-seafood-pancake-recalled-due-undeclared-egg,Surasang and Sura brand Seafood Pancake recalled due to undeclared egg,"Surasang and Sura brand Seafood Pancake recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 5, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2016-02-05,"Allergen - Egg, Allergen - Fish",Retail,Redfrog Enterprises Ltd.,National,Class 1
450,2042,https://recalls-rappels.canada.ca/en/alert-recall/certain-sausage-products-manufactured-paolini-s-sausage-and-meats-calgary-alberta,"Certain sausage products manufactured by Paolini's Sausage and Meats, Calgary, Alberta recalled due to possible E. coli O157:H7 contamination","Certain sausage products manufactured by Paolini's Sausage and Meats, Calgary, Alberta recalled due to possible E. coli O157:H7 contamination      
       
  
                        
             
Starting date:
February 5,…",2016-02-05,Class 3,10381,Alberta,Retail,Canadian Food Inspection Agency
451,2043,https://recalls-rappels.canada.ca/en/alert-recall/delicious-vegetabel-fish-sausage-recalled-due-undeclared-egg,"Delicious ""Vegetabel"" Fish Sausage recalled due to undeclared egg","Delicious ""Vegetabel"" Fish Sausage recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 5, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-02-05,Allergen - Egg,Retail,Seoul Trading Corporation,"Alberta, British Columbia, Manitoba",Class 1
452,2044,https://recalls-rappels.canada.ca/en/alert-recall/frozen-king-brand-surimi-chunks-and-surimi-sticks-recalled-due-undeclared-egg,Frozen King brand Surimi Chunks and Surimi Sticks recalled due to undeclared egg,"Frozen King brand Surimi Chunks and Surimi Sticks recalled due to undeclared egg      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			February 4, 2016…",2016-02-04,Allergen - Egg,Retail,Zian Trading Company Ltd.,"Ontario, Possibly National, Quebec",Class 1
453,2045,https://recalls-rappels.canada.ca/en/alert-recall/redpath-and-van-houtte-brand-sugar-products-recalled-due-presence-bird-fragments,Redpath and Van Houtte brand sugar products recalled due to presence of bird fragments,"Redpath and Van Houtte brand sugar products recalled due to presence of bird fragments      
       
  
                        
             
Starting date:
February 4, 2016
Type of communication:
Recall
Alert sub-type:…",2016-02-04,Extraneous Material,"Hotel/Restaurant/Institutional, Retail",Redpath Sugar Ltd.,"Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Quebec, Saskatchewan",Class 3
454,2046,https://recalls-rappels.canada.ca/en/alert-recall/beelicious-and-sunderland-hives-brand-honey-recalled-due-presence-chloramphenicol,Beelicious and Sunderland Hives brand honey recalled due to presence of chloramphenicol,"Beelicious and Sunderland Hives brand honey recalled due to presence of chloramphenicol      
       
  
                        
             
Starting date:
February 3, 2016
Type of communication:
Recall
Alert sub-type:…",2016-02-03,Chemical,Retail,Tropical Sweets,Ontario,Class 3
455,2047,https://recalls-rappels.canada.ca/en/alert-recall/sabatini-s-gourmet-foods-brand-beef-and-vegetable-pie-and-chicken-pot-pie-recalled-due,Sabatini's Gourmet Foods brand Beef and Vegetable Pie and Chicken Pot Pie recalled due to undeclared egg,"Sabatini's Gourmet Foods brand Beef and Vegetable Pie and Chicken Pot Pie recalled due to undeclared egg      
       
  
                        
             
Starting date:
February 3, 2016
Type of communication:
Recall…",2016-02-03,Allergen - Egg,Retail,Sabatini U. Gourmet Foods,Ontario,Class 1
456,2048,https://recalls-rappels.canada.ca/en/alert-recall/frozen-king-brand-surimi-chunks-recalled-due-undeclared-egg,Frozen King brand Surimi Chunks recalled due to undeclared egg,"Frozen King brand Surimi Chunks recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 30, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-01-30,Allergen - Egg,Retail,Zian Trading Company Ltd.,"Ontario, Quebec",Class 1
457,2049,https://recalls-rappels.canada.ca/en/alert-recall/fjord-laks-brand-gravlax-recalled-due-listeria-monocytogenes,Fjord Laks brand Gravlax recalled due to Listeria monocytogenes,"Fjord Laks brand Gravlax recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
January 30, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:…",2016-01-30,Microbiological - Listeria,Retail,A & E Distribution Inc.,Quebec,Class 1
458,2050,https://recalls-rappels.canada.ca/en/alert-recall/northern-king-brand-fish-fingers-recalled-due-undeclared-egg,Northern King brand Fish Fingers recalled due to undeclared egg,"Northern King brand Fish Fingers recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 30, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (…",2016-01-30,Allergen - Egg,Retail,TFI Foods Ltd.,"Manitoba, Ontario, Possibly National, Quebec",Class 1
